Date,Status,X,Y,Z,Source,Time,SessionTime,Driver
2025-12-07 13:49:21.414,OnTrack,-1114.0,-753.0,-212.0,pos,0 days 01:44:14.351000,0 days 01:44:14.351000,4
2025-12-07 13:49:34.315,OnTrack,5759.0,-4486.0,-226.0,pos,0 days 01:44:27.252000,0 days 01:44:27.252000,4
2025-12-07 13:49:47.075,OnTrack,2617.0,-1225.0,-231.0,pos,0 days 01:44:40.012000,0 days 01:44:40.012000,4
2025-12-07 13:50:00.175,OnTrack,-729.0,1974.0,-222.0,pos,0 days 01:44:53.112000,0 days 01:44:53.112000,4
2025-12-07 13:50:14.174,OnTrack,3201.0,5383.0,-153.0,pos,0 days 01:45:07.111000,0 days 01:45:07.111000,4
2025-12-07 13:50:27.254,OnTrack,1355.0,11299.0,-217.0,pos,0 days 01:45:20.191000,0 days 01:45:20.191000,4
2025-12-07 13:50:40.195,OnTrack,-1832.0,2111.0,-235.0,pos,0 days 01:45:33.132000,0 days 01:45:33.132000,4
2025-12-07 13:50:51.675,OnTrack,-368.0,-1797.0,-227.0,pos,0 days 01:45:44.612000,0 days 01:45:44.612000,4
2025-12-07 13:51:05.115,OnTrack,4745.0,-3780.0,-223.0,pos,0 days 01:45:58.052000,0 days 01:45:58.052000,4
2025-12-07 13:51:17.655,OnTrack,2739.0,-397.0,-231.0,pos,0 days 01:46:10.592000,0 days 01:46:10.592000,4
2025-12-07 13:51:30.675,OnTrack,221.0,2047.0,-237.0,pos,0 days 01:46:23.612000,0 days 01:46:23.612000,4
2025-12-07 13:51:43.735,OnTrack,2408.0,5806.0,-132.0,pos,0 days 01:46:36.672000,0 days 01:46:36.672000,4
2025-12-07 13:51:57.595,OnTrack,1023.0,10251.0,-227.0,pos,0 days 01:46:50.532000,0 days 01:46:50.532000,4
2025-12-07 13:52:09.675,OnTrack,-2144.0,1207.0,-235.0,pos,0 days 01:47:02.612000,0 days 01:47:02.612000,4
2025-12-07 13:52:23.195,OnTrack,1651.0,-3519.0,-228.0,pos,0 days 01:47:16.132000,0 days 01:47:16.132000,4
2025-12-07 13:52:35.775,OnTrack,2949.0,-3570.0,-232.0,pos,0 days 01:47:28.712000,0 days 01:47:28.712000,4
2025-12-07 13:52:48.435,OnTrack,1753.0,-47.0,-233.0,pos,0 days 01:47:41.372000,0 days 01:47:41.372000,4
2025-12-07 13:53:00.895,OnTrack,1695.0,2210.0,-243.0,pos,0 days 01:47:53.832000,0 days 01:47:53.832000,4
2025-12-07 13:53:13.755,OnTrack,2230.0,7233.0,-144.0,pos,0 days 01:48:06.692000,0 days 01:48:06.692000,4
2025-12-07 13:53:25.574,OnTrack,1001.0,10181.0,-226.0,pos,0 days 01:48:18.511000,0 days 01:48:18.511000,4
2025-12-07 13:53:38.894,OnTrack,-2193.0,809.0,-232.0,pos,0 days 01:48:31.831000,0 days 01:48:31.831000,4
2025-12-07 13:53:51.734,OnTrack,1897.0,-3722.0,-229.0,pos,0 days 01:48:44.671000,0 days 01:48:44.671000,4
2025-12-07 13:54:05.654,OnTrack,1874.0,-2873.0,-231.0,pos,0 days 01:48:58.591000,0 days 01:48:58.591000,4
2025-12-07 13:54:19.175,OnTrack,143.0,-257.0,-223.0,pos,0 days 01:49:12.112000,0 days 01:49:12.112000,4
2025-12-07 13:54:31.974,OnTrack,3866.0,2447.0,-237.0,pos,0 days 01:49:24.911000,0 days 01:49:24.911000,4
2025-12-07 13:54:45.655,OnTrack,2357.0,10205.0,-211.0,pos,0 days 01:49:38.592000,0 days 01:49:38.592000,4
2025-12-07 13:54:58.114,OnTrack,-20.0,7213.0,-214.0,pos,0 days 01:49:51.051000,0 days 01:49:51.051000,4
2025-12-07 13:55:12.135,OnTrack,-1395.0,155.0,-209.0,pos,0 days 01:50:05.072000,0 days 01:50:05.072000,4
2025-12-07 13:55:24.714,OnTrack,5241.0,-5337.0,-232.0,pos,0 days 01:50:17.651000,0 days 01:50:17.651000,4
2025-12-07 13:55:37.334,OnTrack,1798.0,-1411.0,-234.0,pos,0 days 01:50:30.271000,0 days 01:50:30.271000,4
2025-12-07 13:55:50.834,OnTrack,-1120.0,1547.0,-222.0,pos,0 days 01:50:43.771000,0 days 01:50:43.771000,4
2025-12-07 13:56:04.295,OnTrack,4186.0,4280.0,-218.0,pos,0 days 01:50:57.232000,0 days 01:50:57.232000,4
2025-12-07 13:56:17.134,OnTrack,1798.0,11773.0,-205.0,pos,0 days 01:51:10.071000,0 days 01:51:10.071000,4
2025-12-07 13:56:30.474,OnTrack,-1232.0,3752.0,-222.0,pos,0 days 01:51:23.411000,0 days 01:51:23.411000,4
2025-12-07 13:56:43.574,OnTrack,-544.0,-1613.0,-225.0,pos,0 days 01:51:36.511000,0 days 01:51:36.511000,4
2025-12-07 13:56:57.115,OnTrack,4760.0,-3782.0,-223.0,pos,0 days 01:51:50.052000,0 days 01:51:50.052000,4
2025-12-07 13:57:09.934,OnTrack,2722.0,-360.0,-232.0,pos,0 days 01:52:02.871000,0 days 01:52:02.871000,4
2025-12-07 13:57:22.754,OnTrack,269.0,2050.0,-237.0,pos,0 days 01:52:15.691000,0 days 01:52:15.691000,4
2025-12-07 13:57:36.815,OnTrack,2145.0,6635.0,-133.0,pos,0 days 01:52:29.752000,0 days 01:52:29.752000,4
2025-12-07 13:57:49.515,OnTrack,1014.0,10223.0,-227.0,pos,0 days 01:52:42.452000,0 days 01:52:42.452000,4
2025-12-07 13:58:02.915,OnTrack,-2185.0,749.0,-231.0,pos,0 days 01:52:55.852000,0 days 01:52:55.852000,4
2025-12-07 13:58:17.395,OnTrack,3245.0,-4604.0,-230.0,pos,0 days 01:53:10.332000,0 days 01:53:10.332000,4
2025-12-07 13:58:31.455,OnTrack,1579.0,-1743.0,-231.0,pos,0 days 01:53:24.392000,0 days 01:53:24.392000,4
2025-12-07 13:58:45.255,OnTrack,-1005.0,958.0,-222.0,pos,0 days 01:53:38.192000,0 days 01:53:38.192000,4
2025-12-07 13:58:58.615,OnTrack,4358.0,3513.0,-230.0,pos,0 days 01:53:51.552000,0 days 01:53:51.552000,4
2025-12-07 13:59:11.975,OnTrack,2039.0,11668.0,-201.0,pos,0 days 01:54:04.912000,0 days 01:54:04.912000,4
2025-12-07 13:59:24.875,OnTrack,-868.0,4789.0,-213.0,pos,0 days 01:54:17.812000,0 days 01:54:17.812000,4
2025-12-07 13:59:38.535,OnTrack,-894.0,-1154.0,-219.0,pos,0 days 01:54:31.472000,0 days 01:54:31.472000,4
2025-12-07 13:59:52.635,OnTrack,5068.0,-3813.0,-223.0,pos,0 days 01:54:45.572000,0 days 01:54:45.572000,4
2025-12-07 14:00:06.734,OnTrack,2447.0,-83.0,-232.0,pos,0 days 01:54:59.671000,0 days 01:54:59.671000,4
2025-12-07 14:00:18.915,OnTrack,500.0,2071.0,-239.0,pos,0 days 01:55:11.852000,0 days 01:55:11.852000,4
2025-12-07 14:00:33.554,OnTrack,2243.0,7310.0,-147.0,pos,0 days 01:55:26.491000,0 days 01:55:26.491000,4
2025-12-07 14:00:47.755,OnTrack,474.0,8629.0,-214.0,pos,0 days 01:55:40.692000,0 days 01:55:40.692000,4
2025-12-07 14:01:02.255,OnTrack,-1565.0,553.0,-217.0,pos,0 days 01:55:55.192000,0 days 01:55:55.192000,4
2025-12-07 14:01:14.855,OnTrack,4302.0,-5062.0,-230.0,pos,0 days 01:56:07.792000,0 days 01:56:07.792000,4
2025-12-07 14:01:28.735,OnTrack,1738.0,-1430.0,-234.0,pos,0 days 01:56:21.672000,0 days 01:56:21.672000,4
2025-12-07 14:01:42.855,OnTrack,-1116.0,1633.0,-223.0,pos,0 days 01:56:35.792000,0 days 01:56:35.792000,4
2025-12-07 14:01:55.175,OnTrack,4308.0,3787.0,-228.0,pos,0 days 01:56:48.112000,0 days 01:56:48.112000,4
2025-12-07 14:02:07.355,OnTrack,2154.0,11509.0,-202.0,pos,0 days 01:57:00.292000,0 days 01:57:00.292000,4
2025-12-07 14:02:20.855,OnTrack,-936.0,4596.0,-213.0,pos,0 days 01:57:13.792000,0 days 01:57:13.792000,4
2025-12-07 14:02:35.675,OnTrack,-386.0,-1779.0,-227.0,pos,0 days 01:57:28.612000,0 days 01:57:28.612000,4
2025-12-07 14:02:48.575,OnTrack,5032.0,-3808.0,-223.0,pos,0 days 01:57:41.512000,0 days 01:57:41.512000,4
2025-12-07 14:03:02.715,OnTrack,2460.0,-91.0,-232.0,pos,0 days 01:57:55.652000,0 days 01:57:55.652000,4
2025-12-07 14:03:15.535,OnTrack,-143.0,1842.0,-222.0,pos,0 days 01:58:08.472000,0 days 01:58:08.472000,4
2025-12-07 14:03:29.095,OnTrack,1979.0,2104.0,-222.0,pos,0 days 01:58:22.032000,0 days 01:58:22.032000,4
2025-12-07 14:03:43.295,OnTrack,4297.0,2910.0,-222.0,pos,0 days 01:58:36.232000,0 days 01:58:36.232000,4
2025-12-07 14:03:56.855,OnTrack,2269.0,11114.0,-209.0,pos,0 days 01:58:49.792000,0 days 01:58:49.792000,4
2025-12-07 14:04:09.295,OnTrack,-365.0,6226.0,-213.0,pos,0 days 01:59:02.232000,0 days 01:59:02.232000,4
2025-12-07 14:04:21.835,OnTrack,-1418.0,244.0,-210.0,pos,0 days 01:59:14.772000,0 days 01:59:14.772000,4
2025-12-07 14:04:34.875,OnTrack,5208.0,-5342.0,-231.0,pos,0 days 01:59:27.812000,0 days 01:59:27.812000,4
2025-12-07 14:04:46.915,OnTrack,1649.0,-1500.0,-232.0,pos,0 days 01:59:39.852000,0 days 01:59:39.852000,4
2025-12-07 14:04:59.975,OnTrack,-1045.0,1067.0,-221.0,pos,0 days 01:59:52.912000,0 days 01:59:52.912000,4
2025-12-07 14:05:13.635,OnTrack,4285.0,3893.0,-227.0,pos,0 days 02:00:06.572000,0 days 02:00:06.572000,4
2025-12-07 14:05:26.235,OnTrack,2136.0,11542.0,-202.0,pos,0 days 02:00:19.172000,0 days 02:00:19.172000,4
2025-12-07 14:05:38.795,OnTrack,-699.0,5272.0,-213.0,pos,0 days 02:00:31.732000,0 days 02:00:31.732000,4
2025-12-07 14:05:53.115,OnTrack,-909.0,-1130.0,-218.0,pos,0 days 02:00:46.052000,0 days 02:00:46.052000,4
2025-12-07 14:06:06.695,OnTrack,5481.0,-4017.0,-223.0,pos,0 days 02:00:59.632000,0 days 02:00:59.632000,4
2025-12-07 14:06:20.455,OnTrack,2711.0,-337.0,-232.0,pos,0 days 02:01:13.392000,0 days 02:01:13.392000,4
2025-12-07 14:06:33.255,OnTrack,318.0,2052.0,-238.0,pos,0 days 02:01:26.192000,0 days 02:01:26.192000,4
2025-12-07 14:06:46.335,OnTrack,2271.0,6007.0,-131.0,pos,0 days 02:01:39.272000,0 days 02:01:39.272000,4
2025-12-07 14:06:58.835,OnTrack,1226.0,10898.0,-225.0,pos,0 days 02:01:51.772000,0 days 02:01:51.772000,4
2025-12-07 14:07:12.415,OnTrack,-2178.0,1058.0,-233.0,pos,0 days 02:02:05.352000,0 days 02:02:05.352000,4
2025-12-07 14:07:25.635,OnTrack,1645.0,-3514.0,-228.0,pos,0 days 02:02:18.572000,0 days 02:02:18.572000,4
2025-12-07 14:07:39.255,OnTrack,2228.0,-3190.0,-233.0,pos,0 days 02:02:32.192000,0 days 02:02:32.192000,4
2025-12-07 14:07:52.475,OnTrack,639.0,-214.0,-232.0,pos,0 days 02:02:45.412000,0 days 02:02:45.412000,4
2025-12-07 14:08:05.715,OnTrack,3656.0,2427.0,-238.0,pos,0 days 02:02:58.652000,0 days 02:02:58.652000,4
2025-12-07 14:08:19.035,OnTrack,2387.0,9795.0,-211.0,pos,0 days 02:03:11.972000,0 days 02:03:11.972000,4
2025-12-07 14:08:32.015,OnTrack,-78.0,7049.0,-214.0,pos,0 days 02:03:24.952000,0 days 02:03:24.952000,4
2025-12-07 14:08:45.935,OnTrack,-1377.0,81.0,-207.0,pos,0 days 02:03:38.872000,0 days 02:03:38.872000,4
2025-12-07 14:08:59.775,OnTrack,5767.0,-4909.0,-234.0,pos,0 days 02:03:52.712000,0 days 02:03:52.712000,4
2025-12-07 14:09:12.255,OnTrack,2344.0,-1404.0,-233.0,pos,0 days 02:04:05.192000,0 days 02:04:05.192000,4
2025-12-07 14:09:25.195,OnTrack,-979.0,1913.0,-222.0,pos,0 days 02:04:18.132000,0 days 02:04:18.132000,4
2025-12-07 14:09:38.335,OnTrack,3798.0,5121.0,-183.0,pos,0 days 02:04:31.272000,0 days 02:04:31.272000,4
2025-12-07 14:09:51.475,OnTrack,1479.0,11557.0,-209.0,pos,0 days 02:04:44.412000,0 days 02:04:44.412000,4
2025-12-07 14:10:04.515,OnTrack,-1714.0,2424.0,-235.0,pos,0 days 02:04:57.452000,0 days 02:04:57.452000,4
2025-12-07 14:10:17.995,OnTrack,602.0,-2634.0,-228.0,pos,0 days 02:05:10.932000,0 days 02:05:10.932000,4
2025-12-07 14:10:30.495,OnTrack,4163.0,-3691.0,-227.0,pos,0 days 02:05:23.432000,0 days 02:05:23.432000,4
2025-12-07 14:10:42.775,OnTrack,2562.0,-161.0,-232.0,pos,0 days 02:05:35.712000,0 days 02:05:35.712000,4
2025-12-07 14:10:56.255,OnTrack,1242.0,2158.0,-240.0,pos,0 days 02:05:49.192000,0 days 02:05:49.192000,4
2025-12-07 14:11:08.915,OnTrack,2169.0,6846.0,-135.0,pos,0 days 02:06:01.852000,0 days 02:06:01.852000,4
2025-12-07 14:11:22.395,OnTrack,743.0,9398.0,-214.0,pos,0 days 02:06:15.332000,0 days 02:06:15.332000,4
2025-12-07 14:11:35.355,OnTrack,-2043.0,568.0,-229.0,pos,0 days 02:06:28.292000,0 days 02:06:28.292000,4
2025-12-07 14:11:48.055,OnTrack,2329.0,-4051.0,-229.0,pos,0 days 02:06:40.992000,0 days 02:06:40.992000,4
2025-12-07 14:12:00.875,OnTrack,1949.0,-2956.0,-231.0,pos,0 days 02:06:53.812000,0 days 02:06:53.812000,4
2025-12-07 14:12:13.955,OnTrack,318.0,-259.0,-227.0,pos,0 days 02:07:06.892000,0 days 02:07:06.892000,4
2025-12-07 14:12:26.775,OnTrack,3788.0,2438.0,-237.0,pos,0 days 02:07:19.712000,0 days 02:07:19.712000,4
2025-12-07 14:12:40.355,OnTrack,2341.0,10406.0,-212.0,pos,0 days 02:07:33.292000,0 days 02:07:33.292000,4
2025-12-07 14:12:54.115,OnTrack,-498.0,5848.0,-213.0,pos,0 days 02:07:47.052000,0 days 02:07:47.052000,4
2025-12-07 14:13:07.895,OnTrack,-1214.0,-506.0,-209.0,pos,0 days 02:08:00.832000,0 days 02:08:00.832000,4
2025-12-07 14:13:20.995,OnTrack,5792.0,-4654.0,-229.0,pos,0 days 02:08:13.932000,0 days 02:08:13.932000,4
2025-12-07 14:13:33.415,OnTrack,2472.0,-1343.0,-232.0,pos,0 days 02:08:26.352000,0 days 02:08:26.352000,4
2025-12-07 14:13:47.095,OnTrack,-585.0,1986.0,-222.0,pos,0 days 02:08:40.032000,0 days 02:08:40.032000,4
2025-12-07 14:13:59.535,OnTrack,3701.0,5192.0,-178.0,pos,0 days 02:08:52.472000,0 days 02:08:52.472000,4
2025-12-07 14:14:13.035,OnTrack,1346.0,11276.0,-217.0,pos,0 days 02:09:05.972000,0 days 02:09:05.972000,4
2025-12-07 14:14:26.635,OnTrack,-2070.0,1446.0,-235.0,pos,0 days 02:09:19.572000,0 days 02:09:19.572000,4
2025-12-07 14:14:39.795,OnTrack,1127.0,-3077.0,-228.0,pos,0 days 02:09:32.732000,0 days 02:09:32.732000,4
2025-12-07 14:14:52.835,OnTrack,3126.0,-3604.0,-232.0,pos,0 days 02:09:45.772000,0 days 02:09:45.772000,4
2025-12-07 14:15:07.015,OnTrack,742.0,-196.0,-233.0,pos,0 days 02:09:59.952000,0 days 02:09:59.952000,4
2025-12-07 14:15:21.155,OnTrack,4128.0,2515.0,-234.0,pos,0 days 02:10:14.092000,0 days 02:10:14.092000,4
2025-12-07 14:15:34.035,OnTrack,2353.0,10251.0,-211.0,pos,0 days 02:10:26.972000,0 days 02:10:26.972000,4
2025-12-07 14:15:46.855,OnTrack,-205.0,6685.0,-213.0,pos,0 days 02:10:39.792000,0 days 02:10:39.792000,4
2025-12-07 14:15:59.755,OnTrack,-1432.0,295.0,-211.0,pos,0 days 02:10:52.692000,0 days 02:10:52.692000,4
2025-12-07 14:16:12.735,OnTrack,5227.0,-5339.0,-231.0,pos,0 days 02:11:05.672000,0 days 02:11:05.672000,4
2025-12-07 14:16:26.255,OnTrack,2168.0,-1416.0,-233.0,pos,0 days 02:11:19.192000,0 days 02:11:19.192000,4
2025-12-07 14:16:38.915,OnTrack,-1096.0,1743.0,-222.0,pos,0 days 02:11:31.852000,0 days 02:11:31.852000,4
2025-12-07 14:16:52.775,OnTrack,3958.0,4927.0,-191.0,pos,0 days 02:11:45.712000,0 days 02:11:45.712000,4
2025-12-07 14:17:05.755,OnTrack,1511.0,11600.0,-208.0,pos,0 days 02:11:58.692000,0 days 02:11:58.692000,4
2025-12-07 14:17:19.715,OnTrack,-1877.0,1992.0,-235.0,pos,0 days 02:12:12.652000,0 days 02:12:12.652000,4
2025-12-07 14:17:32.235,OnTrack,254.0,-2340.0,-228.0,pos,0 days 02:12:25.172000,0 days 02:12:25.172000,4
2025-12-07 14:17:45.955,OnTrack,3597.0,-3647.0,-230.0,pos,0 days 02:12:38.892000,0 days 02:12:38.892000,4
2025-12-07 14:17:59.535,OnTrack,1563.0,-76.0,-232.0,pos,0 days 02:12:52.472000,0 days 02:12:52.472000,4
2025-12-07 14:18:14.195,OnTrack,3698.0,2430.0,-238.0,pos,0 days 02:13:07.132000,0 days 02:13:07.132000,4
2025-12-07 14:18:27.235,OnTrack,2388.0,9780.0,-211.0,pos,0 days 02:13:20.172000,0 days 02:13:20.172000,4
2025-12-07 14:18:42.015,OnTrack,-549.0,5701.0,-213.0,pos,0 days 02:13:34.952000,0 days 02:13:34.952000,4
2025-12-07 14:18:56.795,OnTrack,-936.0,-1086.0,-217.0,pos,0 days 02:13:49.732000,0 days 02:13:49.732000,4
2025-12-07 14:19:10.535,OnTrack,5338.0,-3901.0,-223.0,pos,0 days 02:14:03.472000,0 days 02:14:03.472000,4
2025-12-07 14:19:23.335,OnTrack,2777.0,-624.0,-227.0,pos,0 days 02:14:16.272000,0 days 02:14:16.272000,4
2025-12-07 14:19:37.375,OnTrack,791.0,2107.0,-239.0,pos,0 days 02:14:30.312000,0 days 02:14:30.312000,4
2025-12-07 14:19:51.215,OnTrack,2236.0,7270.0,-145.0,pos,0 days 02:14:44.152000,0 days 02:14:44.152000,4
2025-12-07 14:20:04.135,OnTrack,796.0,9550.0,-216.0,pos,0 days 02:14:57.072000,0 days 02:14:57.072000,4
2025-12-07 14:20:16.735,OnTrack,-2170.0,689.0,-230.0,pos,0 days 02:15:09.672000,0 days 02:15:09.672000,4
2025-12-07 14:20:29.955,OnTrack,2525.0,-4184.0,-228.0,pos,0 days 02:15:22.892000,0 days 02:15:22.892000,4
2025-12-07 14:20:42.035,OnTrack,2165.0,-3144.0,-233.0,pos,0 days 02:15:34.972000,0 days 02:15:34.972000,4
2025-12-07 14:20:56.995,OnTrack,-477.0,62.0,-219.0,pos,0 days 02:15:49.932000,0 days 02:15:49.932000,4
2025-12-07 14:21:11.096,OnTrack,4385.0,3302.0,-230.0,pos,0 days 02:16:04.033000,0 days 02:16:04.033000,4
2025-12-07 14:21:25.215,OnTrack,1852.0,11771.0,-204.0,pos,0 days 02:16:18.152000,0 days 02:16:18.152000,4
2025-12-07 14:21:38.175,OnTrack,-1054.0,4258.0,-214.0,pos,0 days 02:16:31.112000,0 days 02:16:31.112000,4
2025-12-07 14:21:51.055,OnTrack,-883.0,-1170.0,-219.0,pos,0 days 02:16:43.992000,0 days 02:16:43.992000,4
2025-12-07 14:22:04.695,OnTrack,5252.0,-3859.0,-223.0,pos,0 days 02:16:57.632000,0 days 02:16:57.632000,4
2025-12-07 14:22:19.035,OnTrack,2408.0,-64.0,-232.0,pos,0 days 02:17:11.972000,0 days 02:17:11.972000,4
2025-12-07 14:22:32.215,OnTrack,1274.0,2162.0,-240.0,pos,0 days 02:17:25.152000,0 days 02:17:25.152000,4
2025-12-07 14:22:44.995,OnTrack,2187.0,6966.0,-137.0,pos,0 days 02:17:37.932000,0 days 02:17:37.932000,4
2025-12-07 14:22:57.515,OnTrack,953.0,10028.0,-224.0,pos,0 days 02:17:50.452000,0 days 02:17:50.452000,4
2025-12-07 14:23:11.275,OnTrack,-2137.0,623.0,-230.0,pos,0 days 02:18:04.212000,0 days 02:18:04.212000,4
2025-12-07 14:23:23.435,OnTrack,2140.0,-3912.0,-228.0,pos,0 days 02:18:16.372000,0 days 02:18:16.372000,4
2025-12-07 14:23:35.996,OnTrack,2276.0,-3224.0,-233.0,pos,0 days 02:18:28.933000,0 days 02:18:28.933000,4
2025-12-07 14:23:49.835,OnTrack,301.0,-260.0,-227.0,pos,0 days 02:18:42.772000,0 days 02:18:42.772000,4
2025-12-07 14:24:01.956,OnTrack,3227.0,2383.0,-239.0,pos,0 days 02:18:54.893000,0 days 02:18:54.893000,4
2025-12-07 14:24:14.515,OnTrack,2419.0,8805.0,-198.0,pos,0 days 02:19:07.452000,0 days 02:19:07.452000,4
2025-12-07 14:24:28.756,OnTrack,-51.0,7124.0,-214.0,pos,0 days 02:19:21.693000,0 days 02:19:21.693000,4
2025-12-07 14:24:42.535,OnTrack,-1402.0,183.0,-209.0,pos,0 days 02:19:35.472000,0 days 02:19:35.472000,4
2025-12-07 14:24:56.835,OnTrack,5786.0,-4837.0,-233.0,pos,0 days 02:19:49.772000,0 days 02:19:49.772000,4
2025-12-07 14:25:09.415,OnTrack,2280.0,-1416.0,-232.0,pos,0 days 02:20:02.352000,0 days 02:20:02.352000,4
2025-12-07 14:25:22.595,OnTrack,-1076.0,1801.0,-222.0,pos,0 days 02:20:15.532000,0 days 02:20:15.532000,4
2025-12-07 14:25:35.715,OnTrack,4076.0,4651.0,-204.0,pos,0 days 02:20:28.652000,0 days 02:20:28.652000,4
2025-12-07 14:25:48.655,OnTrack,1629.0,11707.0,-206.0,pos,0 days 02:20:41.592000,0 days 02:20:41.592000,4
2025-12-07 14:26:00.975,OnTrack,-1245.0,3716.0,-221.0,pos,0 days 02:20:53.912000,0 days 02:20:53.912000,4
2025-12-07 14:26:13.996,OnTrack,-770.0,-1333.0,-220.0,pos,0 days 02:21:06.933000,0 days 02:21:06.933000,4
2025-12-07 14:26:26.396,OnTrack,5677.0,-4286.0,-223.0,pos,0 days 02:21:19.333000,0 days 02:21:19.333000,4
2025-12-07 14:26:39.776,OnTrack,2765.0,-871.0,-226.0,pos,0 days 02:21:32.713000,0 days 02:21:32.713000,4
2025-12-07 14:26:52.635,OnTrack,-484.0,1999.0,-222.0,pos,0 days 02:21:45.572000,0 days 02:21:45.572000,4
2025-12-07 14:27:06.316,OnTrack,2766.0,5535.0,-140.0,pos,0 days 02:21:59.253000,0 days 02:21:59.253000,4
2025-12-07 14:27:18.675,OnTrack,1370.0,11340.0,-216.0,pos,0 days 02:22:11.612000,0 days 02:22:11.612000,4
2025-12-07 14:27:31.455,OnTrack,-1841.0,2089.0,-235.0,pos,0 days 02:22:24.392000,0 days 02:22:24.392000,4
2025-12-07 14:27:44.135,OnTrack,37.0,-2157.0,-228.0,pos,0 days 02:22:37.072000,0 days 02:22:37.072000,4
2025-12-07 14:27:57.555,OnTrack,4147.0,-3690.0,-227.0,pos,0 days 02:22:50.492000,0 days 02:22:50.492000,4
2025-12-07 14:28:10.175,OnTrack,2537.0,-142.0,-232.0,pos,0 days 02:23:03.112000,0 days 02:23:03.112000,4
2025-12-07 14:28:23.575,OnTrack,1087.0,2141.0,-239.0,pos,0 days 02:23:16.512000,0 days 02:23:16.512000,4
2025-12-07 14:28:37.035,OnTrack,2182.0,6934.0,-136.0,pos,0 days 02:23:29.972000,0 days 02:23:29.972000,4
2025-12-07 14:28:50.095,OnTrack,883.0,9810.0,-220.0,pos,0 days 02:23:43.032000,0 days 02:23:43.032000,4
2025-12-07 14:29:03.355,OnTrack,-2136.0,621.0,-230.0,pos,0 days 02:23:56.292000,0 days 02:23:56.292000,4
2025-12-07 14:29:15.955,OnTrack,2078.0,-3865.0,-228.0,pos,0 days 02:24:08.892000,0 days 02:24:08.892000,4
2025-12-07 14:29:28.875,OnTrack,2148.0,-3130.0,-233.0,pos,0 days 02:24:21.812000,0 days 02:24:21.812000,4
2025-12-07 14:29:42.335,OnTrack,737.0,-197.0,-233.0,pos,0 days 02:24:35.272000,0 days 02:24:35.272000,4
2025-12-07 14:29:55.875,OnTrack,1820.0,2224.0,-240.0,pos,0 days 02:24:48.812000,0 days 02:24:48.812000,4
2025-12-07 14:30:09.075,OnTrack,4388.0,2940.0,-231.0,pos,0 days 02:25:02.012000,0 days 02:25:02.012000,4
2025-12-07 14:30:22.255,OnTrack,3605.0,5239.0,-173.0,pos,0 days 02:25:15.192000,0 days 02:25:15.192000,4
2025-12-07 14:30:36.195,OnTrack,2374.0,8072.0,-175.0,pos,0 days 02:25:29.132000,0 days 02:25:29.132000,4
2025-12-07 14:30:49.335,OnTrack,2190.0,11426.0,-204.0,pos,0 days 02:25:42.272000,0 days 02:25:42.272000,4
2025-12-07 14:31:04.135,OnTrack,678.0,9213.0,-216.0,pos,0 days 02:25:57.072000,0 days 02:25:57.072000,4
2025-12-07 14:31:17.975,OnTrack,-1267.0,3655.0,-220.0,pos,0 days 02:26:10.912000,0 days 02:26:10.912000,4
2025-12-07 14:31:30.855,OnTrack,-2121.0,606.0,-231.0,pos,0 days 02:26:23.792000,0 days 02:26:23.792000,4
2025-12-07 14:31:43.455,OnTrack,-732.0,-1384.0,-221.0,pos,0 days 02:26:36.392000,0 days 02:26:36.392000,4
2025-12-07 14:31:56.855,OnTrack,2437.0,-4125.0,-229.0,pos,0 days 02:26:49.792000,0 days 02:26:49.792000,4
2025-12-07 14:32:09.215,OnTrack,5655.0,-5102.0,-236.0,pos,0 days 02:27:02.152000,0 days 02:27:02.152000,4
2025-12-07 14:32:23.355,OnTrack,2381.0,-3293.0,-233.0,pos,0 days 02:27:16.292000,0 days 02:27:16.292000,4
2025-12-07 14:32:35.715,OnTrack,2351.0,-1400.0,-233.0,pos,0 days 02:27:28.652000,0 days 02:27:28.652000,4
2025-12-07 14:32:48.795,OnTrack,609.0,-219.0,-232.0,pos,0 days 02:27:41.732000,0 days 02:27:41.732000,4
2025-12-07 14:33:01.316,OnTrack,-838.0,1958.0,-222.0,pos,0 days 02:27:54.253000,0 days 02:27:54.253000,4
2025-12-07 14:33:13.615,OnTrack,605.0,2085.0,-239.0,pos,0 days 02:28:06.552000,0 days 02:28:06.552000,4
2025-12-07 14:33:26.655,OnTrack,1210.0,2154.0,-239.0,pos,0 days 02:28:19.592000,0 days 02:28:19.592000,4
2025-12-07 14:33:39.655,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:28:32.592000,0 days 02:28:32.592000,4
2025-12-07 14:33:54.755,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:28:47.692000,0 days 02:28:47.692000,4
2025-12-07 14:34:07.196,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:29:00.133000,0 days 02:29:00.133000,4
2025-12-07 14:34:19.895,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:29:12.832000,0 days 02:29:12.832000,4
2025-12-07 14:34:33.156,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:29:26.093000,0 days 02:29:26.093000,4
2025-12-07 14:34:46.696,OnTrack,1211.0,2154.0,-239.0,pos,0 days 02:29:39.633000,0 days 02:29:39.633000,4
